hb,month,season,number_of_attendances_aggregate,discharge_destination_admission_to_same,discharge_destination_residence
Shetland,201910,Other,588,143,434
Tayside,201910,Other,4444,1434,2730
Tayside,201910,Other,2111,355,1437
Tayside,201910,Other,267,0,252
Tayside,201910,Other,1124,0,1016
Tayside,201910,Other,222,0,194
Tayside,201910,Other,511,0,492
Tayside,201910,Other,175,0,161
Tayside,201910,Other,214,0,189
Western Isles,201910,Other,57,NA,NA
Western Isles,201910,Other,587,151,416
Western Isles,201910,Other,122,13,107
Ayrshire and Arran,201911,Other,191,NA,NA
Ayrshire and Arran,201911,Other,84,NA,NA
Ayrshire and Arran,201911,Other,6255,2141,3701
Ayrshire and Arran,201911,Other,2989,817,2030
Ayrshire and Arran,201911,Other,56,NA,NA
Borders,201911,Other,10,NA,NA
Borders,201911,Other,77,NA,NA
Borders,201911,Other,9,NA,NA
Borders,201911,Other,34,NA,NA
Borders,201911,Other,2660,861,1602
Dumfries and Galloway,201911,Other,17,NA,NA
Dumfries and Galloway,201911,Other,22,NA,NA
Dumfries and Galloway,201911,Other,3,NA,NA
Dumfries and Galloway,201911,Other,6,0,5
Dumfries and Galloway,201911,Other,1105,78,920
Dumfries and Galloway,201911,Other,2821,914,1771
Fife,201911,Other,5715,1832,3699
Fife,201911,Other,152,2,139
Fife,201911,Other,284,1,267
Fife,201911,Other,1530,18,1395
Forth Valley,201911,Other,1774,12,1549
Forth Valley,201911,Other,5546,1614,3661
Grampian,201911,Other,5257,1348,3503
Grampian,201911,Other,1374,143,1146
Grampian,201911,Other,67,NA,NA
Grampian,201911,Other,32,NA,NA
Grampian,201911,Other,1250,NA,NA
Grampian,201911,Other,573,NA,NA
Grampian,201911,Other,256,NA,NA
Grampian,201911,Other,86,NA,NA
Grampian,201911,Other,204,NA,NA
Grampian,201911,Other,2278,588,1663
Grampian,201911,Other,30,NA,NA
Grampian,201911,Other,6,NA,NA
Grampian,201911,Other,87,NA,NA
Grampian,201911,Other,11,NA,NA
Grampian,201911,Other,51,NA,NA
Grampian,201911,Other,40,NA,NA
Greater Glasgow and Clyde,201911,Other,1388,210,1079
Greater Glasgow and Clyde,201911,Other,2788,763,1921
Greater Glasgow and Clyde,201911,Other,5656,1889,3544
Greater Glasgow and Clyde,201911,Other,8175,2589,4991
Greater Glasgow and Clyde,201911,Other,1741,0,1621
Greater Glasgow and Clyde,201911,Other,2774,1,2413
Greater Glasgow and Clyde,201911,Other,8379,2697,5243
Greater Glasgow and Clyde,201911,Other,7460,1829,5515
Highland,201911,Other,686,NA,NA
Highland,201911,Other,114,NA,NA
Highland,201911,Other,326,NA,NA
Highland,201911,Other,650,165,465
Highland,201911,Other,511,NA,NA
Highland,201911,Other,144,NA,NA
Highland,201911,Other,590,173,413
Highland,201911,Other,62,NA,NA
Highland,201911,Other,2947,756,2084
Highland,201911,Other,294,NA,NA
Highland,201911,Other,674,148,513
Highland,201911,Other,332,NA,NA
Highland,201911,Other,193,NA,NA
Highland,201911,Other,150,NA,NA
Highland,201911,Other,36,NA,NA
Highland,201911,Other,394,NA,NA
Highland,201911,Other,100,NA,NA
Highland,201911,Other,69,NA,NA
Lanarkshire,201911,Other,5701,2018,3515
Lanarkshire,201911,Other,69,3,66
Lanarkshire,201911,Other,52,2,49
Lanarkshire,201911,Other,5355,1479,3775
Lanarkshire,201911,Other,6387,2036,4233
Lothian,201911,Other,116,NA,NA
Lothian,201911,Other,3939,1182,2753
Lothian,201911,Other,4944,956,3919
Lothian,201911,Other,10495,3512,6754
Lothian,201911,Other,5021,763,4129
Orkney,201911,Other,541,120,407
Shetland,201911,Other,589,140,441
Tayside,201911,Other,4208,1462,2465
Tayside,201911,Other,1952,360,1321
Tayside,201911,Other,243,0,228
Tayside,201911,Other,1191,0,1097
Tayside,201911,Other,163,0,152
Tayside,201911,Other,389,0,373
Tayside,201911,Other,172,0,157
Tayside,201911,Other,177,0,140
Western Isles,201911,Other,35,NA,NA
Western Isles,201911,Other,542,151,377
Western Isles,201911,Other,117,9,108
Ayrshire and Arran,201912,Winter,233,NA,NA
Ayrshire and Arran,201912,Winter,87,NA,NA
Ayrshire and Arran,201912,Winter,6095,2147,3548
Ayrshire and Arran,201912,Winter,3095,889,2050
Ayrshire and Arran,201912,Winter,75,NA,NA
Borders,201912,Winter,8,NA,NA
Borders,201912,Winter,82,NA,NA
Borders,201912,Winter,6,NA,NA
Borders,201912,Winter,38,NA,NA
Borders,201912,Winter,2732,980,1526
Dumfries and Galloway,201912,Winter,22,NA,NA
Dumfries and Galloway,201912,Winter,21,NA,NA
Dumfries and Galloway,201912,Winter,1,NA,NA
Dumfries and Galloway,201912,Winter,15,0,15
Dumfries and Galloway,201912,Winter,1212,101,984
Dumfries and Galloway,201912,Winter,2994,1013,1851
Fife,201912,Winter,5832,1867,3742
Fife,201912,Winter,123,2,107
Fife,201912,Winter,222,0,213
Fife,201912,Winter,1441,21,1306
Forth Valley,201912,Winter,1649,4,1435
Forth Valley,201912,Winter,5544,1689,3594
Grampian,201912,Winter,5355,1467,3517
Grampian,201912,Winter,1436,147,1193
Grampian,201912,Winter,64,NA,NA
Grampian,201912,Winter,31,NA,NA
Grampian,201912,Winter,1325,NA,NA
Grampian,201912,Winter,640,NA,NA
Grampian,201912,Winter,279,NA,NA
Grampian,201912,Winter,95,NA,NA
Grampian,201912,Winter,176,NA,NA
Grampian,201912,Winter,2475,592,1839
Grampian,201912,Winter,41,NA,NA
Grampian,201912,Winter,6,NA,NA
Grampian,201912,Winter,72,NA,NA
Grampian,201912,Winter,63,NA,NA
Grampian,201912,Winter,49,NA,NA
Greater Glasgow and Clyde,201912,Winter,1436,232,1085
Greater Glasgow and Clyde,201912,Winter,2716,786,1836
Greater Glasgow and Clyde,201912,Winter,5650,1974,3387
Greater Glasgow and Clyde,201912,Winter,7927,2467,4874
Greater Glasgow and Clyde,201912,Winter,1702,0,1512
Greater Glasgow and Clyde,201912,Winter,2601,1,2257
Greater Glasgow and Clyde,201912,Winter,8339,2643,5280
Greater Glasgow and Clyde,201912,Winter,6543,1620,4856
Highland,201912,Winter,774,NA,NA
Highland,201912,Winter,115,NA,NA
Highland,201912,Winter,293,NA,NA
Highland,201912,Winter,647,157,470
Highland,201912,Winter,600,NA,NA
Highland,201912,Winter,168,NA,NA
Highland,201912,Winter,725,157,561
Highland,201912,Winter,51,NA,NA
Highland,201912,Winter,3135,780,2200
Highland,201912,Winter,340,NA,NA
Highland,201912,Winter,695,164,511
Highland,201912,Winter,355,NA,NA
Highland,201912,Winter,176,NA,NA
Highland,201912,Winter,150,NA,NA
Highland,201912,Winter,42,NA,NA
Highland,201912,Winter,370,NA,NA
Highland,201912,Winter,104,NA,NA
Highland,201912,Winter,63,NA,NA
Lanarkshire,201912,Winter,5890,2176,3531
Lanarkshire,201912,Winter,65,4,60
Lanarkshire,201912,Winter,43,3,37
Lanarkshire,201912,Winter,5320,1512,3709
Lanarkshire,201912,Winter,6307,1958,4217
Lothian,201912,Winter,146,NA,NA
Lothian,201912,Winter,3772,1216,2555
Lothian,201912,Winter,4735,1025,3641
Lothian,201912,Winter,10392,3604,6473
Lothian,201912,Winter,4679,645,3822
Orkney,201912,Winter,600,161,422
Shetland,201912,Winter,611,144,450
Tayside,201912,Winter,4324,1503,2558
Tayside,201912,Winter,2012,406,1291
Tayside,201912,Winter,314,0,299
Tayside,201912,Winter,1230,0,1130
Tayside,201912,Winter,157,0,147
Tayside,201912,Winter,436,0,417
Tayside,201912,Winter,117,0,102
Tayside,201912,Winter,155,0,125
Western Isles,201912,Winter,72,NA,NA
Western Isles,201912,Winter,583,184,375
Western Isles,201912,Winter,107,6,99
Ayrshire and Arran,202001,Winter,159,NA,NA
Ayrshire and Arran,202001,Winter,68,NA,NA
Ayrshire and Arran,202001,Winter,5783,1872,3573
Ayrshire and Arran,202001,Winter,3037,847,2007
Ayrshire and Arran,202001,Winter,64,NA,NA
Borders,202001,Winter,16,NA,NA
Borders,202001,Winter,69,NA,NA
Borders,202001,Winter,7,NA,NA
Borders,202001,Winter,32,NA,NA
Borders,202001,Winter,2652,888,1574
Dumfries and Galloway,202001,Winter,25,NA,NA
Dumfries and Galloway,202001,Winter,24,NA,NA
Dumfries and Galloway,202001,Winter,2,NA,NA
Dumfries and Galloway,202001,Winter,10,0,10
Dumfries and Galloway,202001,Winter,1075,94,857
Dumfries and Galloway,202001,Winter,2718,872,1753
Fife,202001,Winter,5662,1763,3729
Fife,202001,Winter,120,1,112
Fife,202001,Winter,250,0,231
Fife,202001,Winter,1603,9,1475
Forth Valley,202001,Winter,1785,4,1540
Forth Valley,202001,Winter,5438,1616,3602
Grampian,202001,Winter,5146,1370,3357
Grampian,202001,Winter,1313,126,1132
Grampian,202001,Winter,79,NA,NA
Grampian,202001,Winter,25,NA,NA
Grampian,202001,Winter,1384,NA,NA
Grampian,202001,Winter,560,NA,NA
Grampian,202001,Winter,235,NA,NA
Grampian,202001,Winter,102,NA,NA
Grampian,202001,Winter,188,NA,NA
Grampian,202001,Winter,2313,567,1731
Grampian,202001,Winter,48,NA,NA
Grampian,202001,Winter,21,NA,NA
Grampian,202001,Winter,103,NA,NA
Grampian,202001,Winter,50,NA,NA
Grampian,202001,Winter,49,NA,NA
Greater Glasgow and Clyde,202001,Winter,1518,247,1164
Greater Glasgow and Clyde,202001,Winter,2824,825,1897
Greater Glasgow and Clyde,202001,Winter,5646,1875,3567
Greater Glasgow and Clyde,202001,Winter,7795,2432,4801
Greater Glasgow and Clyde,202001,Winter,2013,1,1799
Greater Glasgow and Clyde,202001,Winter,2974,1,2583
Greater Glasgow and Clyde,202001,Winter,8573,2747,5448
Greater Glasgow and Clyde,202001,Winter,5451,1321,4107
Highland,202001,Winter,723,NA,NA
Highland,202001,Winter,109,NA,NA
Highland,202001,Winter,282,NA,NA
Highland,202001,Winter,632,178,438
Highland,202001,Winter,416,NA,NA
Highland,202001,Winter,128,NA,NA
Highland,202001,Winter,694,168,521
Highland,202001,Winter,46,NA,NA
Highland,202001,Winter,2923,671,2142
Highland,202001,Winter,371,NA,NA
Highland,202001,Winter,651,139,497
Highland,202001,Winter,319,NA,NA
Highland,202001,Winter,203,NA,NA
Highland,202001,Winter,134,NA,NA
Highland,202001,Winter,369,NA,NA
Highland,202001,Winter,99,NA,NA
Highland,202001,Winter,62,NA,NA
Lanarkshire,202001,Winter,5798,2236,3413
Lanarkshire,202001,Winter,56,2,52
Lanarkshire,202001,Winter,29,0,29
Lanarkshire,202001,Winter,5504,1586,3845
Lanarkshire,202001,Winter,6117,1945,4053
Lothian,202001,Winter,114,NA,NA
Lothian,202001,Winter,4078,1198,2875
Lothian,202001,Winter,4954,1039,3826
Lothian,202001,Winter,10631,3535,6819
Lothian,202001,Winter,3840,572,3070
Orkney,202001,Winter,585,144,434
Shetland,202001,Winter,587,124,456
Tayside,202001,Winter,4097,1468,2380
Tayside,202001,Winter,1942,383,1292
Tayside,202001,Winter,274,0,264
Tayside,202001,Winter,1326,0,1238
Tayside,202001,Winter,143,0,133
Tayside,202001,Winter,428,0,416
Tayside,202001,Winter,110,0,106
Tayside,202001,Winter,194,0,164
Western Isles,202001,Winter,72,NA,NA
Western Isles,202001,Winter,554,171,369
Western Isles,202001,Winter,122,7,112
Ayrshire and Arran,202002,Winter,148,NA,NA
Ayrshire and Arran,202002,Winter,64,NA,NA
Ayrshire and Arran,202002,Winter,5336,1721,3246
Ayrshire and Arran,202002,Winter,2661,760,1760
Ayrshire and Arran,202002,Winter,76,NA,NA
Borders,202002,Winter,17,NA,NA
Borders,202002,Winter,63,NA,NA
Borders,202002,Winter,11,NA,NA
Borders,202002,Winter,49,NA,NA
Borders,202002,Winter,2304,807,1324
Dumfries and Galloway,202002,Winter,23,NA,NA
Dumfries and Galloway,202002,Winter,18,NA,NA
Dumfries and Galloway,202002,Winter,7,0,7
Dumfries and Galloway,202002,Winter,995,90,805
Dumfries and Galloway,202002,Winter,2656,792,1766
Fife,202002,Winter,5317,1698,3430
Fife,202002,Winter,130,1,128
Fife,202002,Winter,252,0,238
Fife,202002,Winter,1500,18,1357
Forth Valley,202002,Winter,1761,3,1488
Forth Valley,202002,Winter,5014,1479,3386
Grampian,202002,Winter,4679,1268,3072
Grampian,202002,Winter,1284,94,1133
Grampian,202002,Winter,91,NA,NA
Grampian,202002,Winter,17,NA,NA
Grampian,202002,Winter,1258,NA,NA
Grampian,202002,Winter,541,NA,NA
Grampian,202002,Winter,234,NA,NA
Grampian,202002,Winter,102,NA,NA
Grampian,202002,Winter,181,NA,NA
Grampian,202002,Winter,2080,524,1531
Grampian,202002,Winter,55,NA,NA
Grampian,202002,Winter,17,NA,NA
Grampian,202002,Winter,73,NA,NA
Grampian,202002,Winter,56,NA,NA
Grampian,202002,Winter,44,NA,NA
Greater Glasgow and Clyde,202002,Winter,1308,192,1024
Greater Glasgow and Clyde,202002,Winter,2454,686,1680
Greater Glasgow and Clyde,202002,Winter,5102,1704,3243
Greater Glasgow and Clyde,202002,Winter,7423,2345,4598
Greater Glasgow and Clyde,202002,Winter,1836,1,1628
Greater Glasgow and Clyde,202002,Winter,2783,3,2491
Greater Glasgow and Clyde,202002,Winter,7870,2480,5112
Greater Glasgow and Clyde,202002,Winter,5004,1108,3883
Highland,202002,Winter,682,NA,NA
Highland,202002,Winter,90,NA,NA
Highland,202002,Winter,293,NA,NA
Highland,202002,Winter,520,138,355
Highland,202002,Winter,269,NA,NA
Highland,202002,Winter,126,NA,NA
Highland,202002,Winter,653,156,470
Highland,202002,Winter,58,NA,NA
Highland,202002,Winter,2786,649,1926
Highland,202002,Winter,313,NA,NA
Highland,202002,Winter,610,112,447
Highland,202002,Winter,346,NA,NA
Highland,202002,Winter,171,NA,NA
Highland,202002,Winter,145,NA,NA
Highland,202002,Winter,335,NA,NA
Highland,202002,Winter,119,NA,NA
Highland,202002,Winter,56,NA,NA
Lanarkshire,202002,Winter,5403,2011,3227
Lanarkshire,202002,Winter,54,3,51
Lanarkshire,202002,Winter,15,0,15
Lanarkshire,202002,Winter,4901,1357,3466
Lanarkshire,202002,Winter,5761,1791,3869
Lothian,202002,Winter,126,NA,NA
Lothian,202002,Winter,3616,1059,2552
Lothian,202002,Winter,4535,917,3546
Lothian,202002,Winter,9968,3214,6429
Lothian,202002,Winter,3664,498,3046
Orkney,202002,Winter,562,139,415
Shetland,202002,Winter,591,144,444
Tayside,202002,Winter,4169,1351,2563
Tayside,202002,Winter,1770,352,1179
Tayside,202002,Winter,255,0,242
Tayside,202002,Winter,1024,0,927
Tayside,202002,Winter,183,0,171
Tayside,202002,Winter,410,0,391
Tayside,202002,Winter,73,0,67
Tayside,202002,Winter,187,0,162
Western Isles,202002,Winter,64,NA,NA
Western Isles,202002,Winter,448,147,284
Western Isles,202002,Winter,96,9,85
Ayrshire and Arran,202003,Other,134,NA,NA
Ayrshire and Arran,202003,Other,42,NA,NA
Ayrshire and Arran,202003,Other,4611,1514,2788
Ayrshire and Arran,202003,Other,2302,716,1471
Ayrshire and Arran,202003,Other,59,NA,NA
Borders,202003,Other,3,NA,NA
Borders,202003,Other,37,NA,NA
Borders,202003,Other,8,NA,NA
Borders,202003,Other,16,NA,NA
Borders,202003,Other,1896,639,1160
Dumfries and Galloway,202003,Other,7,NA,NA
Dumfries and Galloway,202003,Other,16,NA,NA
Dumfries and Galloway,202003,Other,2,NA,NA
Dumfries and Galloway,202003,Other,3,0,3
Dumfries and Galloway,202003,Other,947,77,765
Dumfries and Galloway,202003,Other,2124,703,1346
Fife,202003,Other,4189,1335,2744
Fife,202003,Other,97,2,92
Fife,202003,Other,216,0,205
Fife,202003,Other,1218,15,1131
Forth Valley,202003,Other,1362,4,1179
Forth Valley,202003,Other,4256,1306,2837
Grampian,202003,Other,4001,1237,2518
Grampian,202003,Other,1065,89,944
Grampian,202003,Other,70,NA,NA
Grampian,202003,Other,15,NA,NA
Grampian,202003,Other,948,NA,NA
Grampian,202003,Other,492,NA,NA
Grampian,202003,Other,187,NA,NA
Grampian,202003,Other,53,NA,NA
Grampian,202003,Other,140,NA,NA
Grampian,202003,Other,1780,421,1336
Grampian,202003,Other,41,NA,NA
Grampian,202003,Other,19,NA,NA
Grampian,202003,Other,41,NA,NA
Grampian,202003,Other,38,NA,NA
Grampian,202003,Other,22,NA,NA
Greater Glasgow and Clyde,202003,Other,1100,146,870
Greater Glasgow and Clyde,202003,Other,2018,543,1395
Greater Glasgow and Clyde,202003,Other,3988,1233,2602
Greater Glasgow and Clyde,202003,Other,5116,1827,3007
Greater Glasgow and Clyde,202003,Other,1569,4,1384
Greater Glasgow and Clyde,202003,Other,1959,1,1749
Greater Glasgow and Clyde,202003,Other,6035,2182,3641
Greater Glasgow and Clyde,202003,Other,3042,781,2256
Highland,202003,Other,487,NA,NA
Highland,202003,Other,55,NA,NA
Highland,202003,Other,246,NA,NA
Highland,202003,Other,445,112,316
Highland,202003,Other,275,NA,NA
Highland,202003,Other,93,NA,NA
Highland,202003,Other,574,123,417
Highland,202003,Other,50,NA,NA
Highland,202003,Other,2208,578,1498
Highland,202003,Other,214,NA,NA
Highland,202003,Other,452,59,374
Highland,202003,Other,262,NA,NA
Highland,202003,Other,115,NA,NA
Highland,202003,Other,106,NA,NA
Highland,202003,Other,270,NA,NA
Highland,202003,Other,83,NA,NA
Highland,202003,Other,48,NA,NA
Lanarkshire,202003,Other,4239,1575,2549
Lanarkshire,202003,Other,37,2,35
Lanarkshire,202003,Other,28,2,26
Lanarkshire,202003,Other,3742,1117,2545
Lanarkshire,202003,Other,4568,1481,2999
Lothian,202003,Other,99,NA,NA
Lothian,202003,Other,2650,838,1811
Lothian,202003,Other,3800,776,2971
Lothian,202003,Other,7955,2848,4914
Lothian,202003,Other,3260,466,2713
Orkney,202003,Other,415,101,309
Shetland,202003,Other,451,143,302
Tayside,202003,Other,3265,1115,1970
Tayside,202003,Other,1532,340,987
Tayside,202003,Other,160,0,155
Tayside,202003,Other,702,0,644
Tayside,202003,Other,85,0,75
Tayside,202003,Other,278,0,257
Tayside,202003,Other,38,0,34
Tayside,202003,Other,166,0,153
Western Isles,202003,Other,26,NA,NA
Western Isles,202003,Other,355,99,249
Western Isles,202003,Other,107,7,98
Ayrshire and Arran,202004,Other,61,NA,NA
Ayrshire and Arran,202004,Other,14,NA,NA
Ayrshire and Arran,202004,Other,3485,1561,1719
Ayrshire and Arran,202004,Other,1828,711,1033
Ayrshire and Arran,202004,Other,15,NA,NA
Borders,202004,Other,1494,560,888
Dumfries and Galloway,202004,Other,600,54,497
Dumfries and Galloway,202004,Other,1505,621,841
Fife,202004,Other,2511,853,1616
Fife,202004,Other,74,0,63
Fife,202004,Other,116,0,111
Fife,202004,Other,686,5,658
Forth Valley,202004,Other,1132,0,1090
Forth Valley,202004,Other,2586,1037,1462
Grampian,202004,Other,2860,1435,1367
Grampian,202004,Other,529,56,467
Grampian,202004,Other,457,NA,NA
Grampian,202004,Other,264,NA,NA
Grampian,202004,Other,160,NA,NA
Grampian,202004,Other,1117,306,798
Grampian,202004,Other,2,NA,NA
Grampian,202004,Other,8,NA,NA
Grampian,202004,Other,8,NA,NA
Greater Glasgow and Clyde,202004,Other,486,50,413
Greater Glasgow and Clyde,202004,Other,1068,306,732
Greater Glasgow and Clyde,202004,Other,2068,569,1413
Greater Glasgow and Clyde,202004,Other,3508,1548,1791
Greater Glasgow and Clyde,202004,Other,962,2,894
Greater Glasgow and Clyde,202004,Other,4592,1704,2773
Greater Glasgow and Clyde,202004,Other,1638,298,1336
Highland,202004,Other,231,NA,NA
Highland,202004,Other,29,NA,NA
Highland,202004,Other,158,NA,NA
Highland,202004,Other,289,76,202
Highland,202004,Other,211,NA,NA
Highland,202004,Other,2,NA,NA
Highland,202004,Other,447,104,322
Highland,202004,Other,15,NA,NA
Highland,202004,Other,1320,336,913
Highland,202004,Other,84,NA,NA
Highland,202004,Other,237,44,182
Highland,202004,Other,227,NA,NA
Highland,202004,Other,2,NA,NA
Highland,202004,Other,182,NA,NA
Highland,202004,Other,20,NA,NA
Highland,202004,Other,26,NA,NA
Lanarkshire,202004,Other,3076,1141,1857
Lanarkshire,202004,Other,3,0,3
Lanarkshire,202004,Other,2670,696,1902
Lanarkshire,202004,Other,3532,1504,1984
Lothian,202004,Other,50,NA,NA
Lothian,202004,Other,1784,718,1060
Lothian,202004,Other,2523,679,1817
Lothian,202004,Other,5671,2374,3247
Lothian,202004,Other,2002,264,1683
Orkney,202004,Other,236,70,164
Shetland,202004,Other,352,94,252
Tayside,202004,Other,2199,818,1268
Tayside,202004,Other,968,236,629
Tayside,202004,Other,322,0,289
Tayside,202004,Other,124,0,119
Western Isles,202004,Other,15,NA,NA
Western Isles,202004,Other,212,49,160
Western Isles,202004,Other,64,3,61
Ayrshire and Arran,202005,Other,132,NA,NA
Ayrshire and Arran,202005,Other,46,NA,NA
Ayrshire and Arran,202005,Other,4670,1978,2325
Ayrshire and Arran,202005,Other,2542,1010,1455
Ayrshire and Arran,202005,Other,31,NA,NA
Borders,202005,Other,1913,678,1156
Dumfries and Galloway,202005,Other,760,79,620
Dumfries and Galloway,202005,Other,2068,728,1278
Fife,202005,Other,3821,1269,2482
Fife,202005,Other,94,1,87
Fife,202005,Other,139,0,136
Fife,202005,Other,935,3,889
Forth Valley,202005,Other,1665,2,1599
Forth Valley,202005,Other,3280,1172,1998
Grampian,202005,Other,3099,1692,1282
Grampian,202005,Other,686,56,623
Grampian,202005,Other,577,NA,NA
Grampian,202005,Other,353,NA,NA
Grampian,202005,Other,198,NA,NA
Grampian,202005,Other,1340,324,1006
Grampian,202005,Other,3,NA,NA
Greater Glasgow and Clyde,202005,Other,734,87,606
Greater Glasgow and Clyde,202005,Other,1578,346,1169
Greater Glasgow and Clyde,202005,Other,3116,911,2105
Greater Glasgow and Clyde,202005,Other,4559,1612,2719
Greater Glasgow and Clyde,202005,Other,1292,0,1225
Greater Glasgow and Clyde,202005,Other,6394,2062,4148
Greater Glasgow and Clyde,202005,Other,2363,442,1918
Highland,202005,Other,351,NA,NA
Highland,202005,Other,49,NA,NA
Highland,202005,Other,190,NA,NA
Highland,202005,Other,380,115,256
Highland,202005,Other,269,NA,NA
Highland,202005,Other,1,NA,NA
Highland,202005,Other,555,141,385
Highland,202005,Other,21,NA,NA
Highland,202005,Other,1915,496,1289
Highland,202005,Other,139,NA,NA
Highland,202005,Other,330,74,241
Highland,202005,Other,265,NA,NA
Highland,202005,Other,5,NA,NA
Highland,202005,Other,228,NA,NA
Highland,202005,Other,22,NA,NA
Highland,202005,Other,42,NA,NA
Lanarkshire,202005,Other,4204,1300,2780
Lanarkshire,202005,Other,3806,876,2827
Lanarkshire,202005,Other,5084,2035,2981
Lothian,202005,Other,77,NA,NA
Lothian,202005,Other,2596,1009,1580
Lothian,202005,Other,3444,755,2660
Lothian,202005,Other,7557,2886,4593
Lothian,202005,Other,2476,280,2071
Orkney,202005,Other,357,112,241
Shetland,202005,Other,371,104,264
Tayside,202005,Other,3128,1127,1865
Tayside,202005,Other,1336,308,899
Tayside,202005,Other,457,0,406
Tayside,202005,Other,193,0,174
Western Isles,202005,Other,21,NA,NA
Western Isles,202005,Other,278,76,198
Western Isles,202005,Other,79,6,72
Ayrshire and Arran,202006,Other,109,NA,NA
Ayrshire and Arran,202006,Other,32,NA,NA
Ayrshire and Arran,202006,Other,5247,2151,2783
Ayrshire and Arran,202006,Other,2470,763,1606
Ayrshire and Arran,202006,Other,46,NA,NA
Borders,202006,Other,2150,756,1306
Dumfries and Galloway,202006,Other,875,92,691
Dumfries and Galloway,202006,Other,2191,625,1496
Fife,202006,Other,4358,1408,2882
Fife,202006,Other,139,1,128
Fife,202006,Other,172,1,170
Fife,202006,Other,1144,12,1077
Forth Valley,202006,Other,2025,8,1873
Forth Valley,202006,Other,3834,1364,2352
Grampian,202006,Other,3740,1594,1959
Grampian,202006,Other,816,78,733
Grampian,202006,Other,649,NA,NA
Grampian,202006,Other,429,NA,NA
Grampian,202006,Other,233,NA,NA
Grampian,202006,Other,1611,416,1186
Greater Glasgow and Clyde,202006,Other,892,83,762
Greater Glasgow and Clyde,202006,Other,1854,370,1397
Greater Glasgow and Clyde,202006,Other,3798,1064,2571
Greater Glasgow and Clyde,202006,Other,5484,1818,3380
Greater Glasgow and Clyde,202006,Other,1488,1,1382
Greater Glasgow and Clyde,202006,Other,6980,2152,4636
Greater Glasgow and Clyde,202006,Other,2822,473,2343
Highland,202006,Other,419,NA,NA
Highland,202006,Other,45,NA,NA
Highland,202006,Other,231,NA,NA
Highland,202006,Other,516,157,350
Highland,202006,Other,205,NA,NA
Highland,202006,Other,2,NA,NA
Highland,202006,Other,566,124,410
Highland,202006,Other,20,NA,NA
Highland,202006,Other,2287,657,1527
Highland,202006,Other,163,NA,NA
Highland,202006,Other,532,94,406
Highland,202006,Other,273,NA,NA
Highland,202006,Other,19,NA,NA
Highland,202006,Other,253,NA,NA
Highland,202006,Other,39,NA,NA
Highland,202006,Other,45,NA,NA
Lanarkshire,202006,Other,4918,1640,3153
Lanarkshire,202006,Other,4590,1214,3292
Lanarkshire,202006,Other,5594,1993,3531
Lothian,202006,Other,136,NA,NA
Lothian,202006,Other,2681,1102,1575
Lothian,202006,Other,3981,808,3124
Lothian,202006,Other,8355,3150,5080
Lothian,202006,Other,2584,320,2154
Orkney,202006,Other,399,119,277
Shetland,202006,Other,470,116,352
Tayside,202006,Other,3479,1140,2124
Tayside,202006,Other,1594,346,1062
Tayside,202006,Other,499,0,443
Tayside,202006,Other,252,0,241
Western Isles,202006,Other,36,NA,NA
Western Isles,202006,Other,374,106,261
Western Isles,202006,Other,86,8,78
Ayrshire and Arran,202007,Other,157,NA,NA
Ayrshire and Arran,202007,Other,32,NA,NA
Ayrshire and Arran,202007,Other,5726,2332,2967
Ayrshire and Arran,202007,Other,2673,879,1696
Ayrshire and Arran,202007,Other,41,NA,NA
Borders,202007,Other,2431,770,1580
Dumfries and Galloway,202007,Other,936,88,770
Dumfries and Galloway,202007,Other,2437,684,1687
Fife,202007,Other,4790,1470,3201
Fife,202007,Other,129,0,125
Fife,202007,Other,239,0,232
Fife,202007,Other,1288,8,1203
Forth Valley,202007,Other,2151,11,1968
Forth Valley,202007,Other,4153,1434,2590
Grampian,202007,Other,4641,1403,3109
Grampian,202007,Other,979,92,877
Grampian,202007,Other,720,NA,NA
Grampian,202007,Other,404,NA,NA
Grampian,202007,Other,285,NA,NA
Grampian,202007,Other,2030,504,1513
Grampian,202007,Other,5,NA,NA
Greater Glasgow and Clyde,202007,Other,1036,102,866
Greater Glasgow and Clyde,202007,Other,2066,454,1537
Greater Glasgow and Clyde,202007,Other,4196,1167,2863
Greater Glasgow and Clyde,202007,Other,6075,1952,3813
Greater Glasgow and Clyde,202007,Other,1615,1,1453
Greater Glasgow and Clyde,202007,Other,1103,0,1061
Greater Glasgow and Clyde,202007,Other,7191,2530,4462
Greater Glasgow and Clyde,202007,Other,2774,530,2238
Highland,202007,Other,533,NA,NA
Highland,202007,Other,73,NA,NA
Highland,202007,Other,224,NA,NA
Highland,202007,Other,542,130,388
Highland,202007,Other,360,NA,NA
Highland,202007,Other,5,NA,NA
Highland,202007,Other,669,157,490
Highland,202007,Other,15,NA,NA
Highland,202007,Other,2742,727,1908
Highland,202007,Other,249,NA,NA
Highland,202007,Other,676,111,541
Highland,202007,Other,326,NA,NA
Highland,202007,Other,104,NA,NA
Highland,202007,Other,327,NA,NA
Highland,202007,Other,66,NA,NA
Highland,202007,Other,92,NA,NA
Lanarkshire,202007,Other,5072,1653,3315
Lanarkshire,202007,Other,4760,1286,3390
Lanarkshire,202007,Other,5695,1862,3745
Lothian,202007,Other,73,NA,NA
Lothian,202007,Other,2672,983,1684
